Order_ID,Customer_ID,Product_Category,Product_Name,Quantity,Price_per_Unit,Total_Amount,Order_Date,Payment_Method,Delivery_Status
3678,C0933,Home,Microwave,3,1856,5568,2023-09-10,Credit Card,Pending
3679,C0228,Clothing,Jeans,1,1381,1381,2023-01-06,Credit Card,Delivered
3680,C0837,Clothing,Sneakers,3,15,45,2023-08-06,PayPal,Canceled
3681,C0462,Electronics,Smartphone,4,1421,5684,2023-12-13,PayPal,Delivered
3682,C0906,Toys,Action Figure,4,52,208,2023-09-18,Debit Card,Canceled
3683,C0358,Sports,Cycling Helmet,1,1370,1370,2023-03-11,PayPal,Pending
3684,C0953,Electronics,Smartphone,3,632,1896,2023-09-03,PayPal,Delivered
3685,C0028,Toys,Dollhouse,2,1627,3254,2023-09-12,Credit Card,Pending
3686,C0425,Electronics,Tablet,5,186,930,2023-09-21,Credit Card,Delivered
3687,C0055,Sports,Dumbbells,2,1155,2310,2023-12-17,PayPal,Canceled
3688,C0406,Home,Air Purifier,2,436,872,2023-12-13,PayPal,Delivered
3689,C0515,Clothing,Jeans,5,1806,9030,2023-09-30,Debit Card,Delivered
3690,C0383,Electronics,Headphones,5,1964,9820,2023-12-24,PayPal,Delivered
3691,C0242,Toys,Action Figure,3,1504,4512,2023-03-05,PayPal,Delivered
3692,C0396,Electronics,Laptop,5,490,2450,2023-07-27,COD,Pending
3693,C0084,Home,Coffee Maker,4,1740,6960,2023-01-08,Debit Card,Delivered
3694,C0384,Toys,Action Figure,5,791,3955,2023-11-12,COD,Pending
3695,C0230,Sports,Yoga Mat,2,1672,3344,2023-04-08,Debit Card,Canceled
3696,C0029,Electronics,Smartphone,1,1867,1867,2023-01-04,PayPal,Pending
3697,C0327,Electronics,Smartphone,4,1489,5956,2024-01-01,COD,Canceled
3698,C0954,Electronics,Smartwatch,5,117,585,2023-08-06,Debit Card,Delivered
3699,C0102,Sports,Running Shoes,5,1215,6075,2023-12-26,Debit Card,Delivered
3700,C0860,Clothing,Jacket,1,1142,1142,2023-10-01,PayPal,Pending
3701,C0732,Beauty,Conditioner,3,243,729,2023-06-26,Credit Card,Pending
3702,C0666,Toys,Lego Set,2,1667,3334,2023-05-06,Debit Card,Canceled
3703,C0344,Home,Microwave,1,1990,1990,2023-12-05,Debit Card,Canceled
3704,C0811,Electronics,Laptop,3,1088,3264,2023-09-28,PayPal,Delivered
3705,C0150,Toys,Action Figure,2,697,1394,2023-12-17,Credit Card,Canceled
3706,C0141,Toys,Board Game,5,142,710,2023-11-08,Credit Card,Canceled
3707,C0040,Home,Microwave,3,1813,5439,2023-01-22,Credit Card,Pending
3708,C0294,Sports,Yoga Mat,1,1289,1289,2023-11-07,COD,Canceled
3709,C0940,Toys,Lego Set,4,1283,5132,2023-08-18,Debit Card,Canceled
3710,C0850,Toys,Action Figure,1,111,111,2023-03-28,Credit Card,Pending
3711,C0484,Home,Vacuum Cleaner,1,1307,1307,2023-12-12,COD,Canceled
3712,C0713,Beauty,Shampoo,4,879,3516,2023-09-26,Credit Card,Pending
3713,C0852,Electronics,Laptop,3,1587,4761,2023-04-26,COD,Delivered
3714,C0143,Beauty,Shampoo,3,358,1074,2023-03-31,Credit Card,Canceled
3715,C0778,Sports,Dumbbells,1,1058,1058,2023-02-08,Credit Card,Delivered
3716,C0723,Electronics,Laptop,1,290,290,2023-07-07,Debit Card,Canceled
3717,C0481,Toys,Dollhouse,3,1074,3222,2023-03-10,Debit Card,Canceled
3718,C0460,Electronics,Tablet,4,1757,7028,2023-09-21,Credit Card,Pending
3719,C0631,Sports,Treadmill,2,1607,3214,2023-06-30,Debit Card,Pending
3720,C0006,Beauty,Moisturizer,4,1585,6340,2023-01-27,Debit Card,Canceled
3721,C0928,Beauty,Perfume,5,1795,8975,2023-08-05,COD,Canceled
3722,C0082,Home,Vacuum Cleaner,1,160,160,2023-09-11,Debit Card,Canceled
3723,C0020,Electronics,Smartphone,3,724,2172,2023-07-14,COD,Delivered
3724,C0263,Toys,Puzzle,4,1949,7796,2023-03-29,Debit Card,Pending
3725,C0221,Clothing,T-Shirt,5,27,135,2023-07-11,COD,Pending
3726,C0856,Sports,Cycling Helmet,5,1028,5140,2023-02-27,Debit Card,Delivered
3727,C0154,Clothing,Sweater,1,927,927,2023-06-23,COD,Canceled
3728,C0562,Sports,Running Shoes,2,604,1208,2023-12-14,Debit Card,Pending
3729,C0963,Clothing,Jacket,2,1152,2304,2023-05-08,PayPal,Pending
3730,C0745,Sports,Dumbbells,5,1539,7695,2023-10-04,PayPal,Pending
3731,C0624,Home,Vacuum Cleaner,4,1376,5504,2023-03-02,PayPal,Delivered
3732,C0541,Beauty,Conditioner,5,486,2430,2023-05-29,Credit Card,Pending
3733,C0434,Beauty,Shampoo,1,1512,1512,2023-06-03,Debit Card,Canceled
3734,C0114,Home,Blender,1,1561,1561,2023-09-05,COD,Delivered
3735,C0795,Toys,Lego Set,2,840,1680,2023-05-31,COD,Canceled
3736,C0296,Beauty,Shampoo,5,990,4950,2023-05-16,COD,Canceled
3737,C0244,Toys,Lego Set,3,1052,3156,2023-04-20,Debit Card,Canceled
3738,C0309,Beauty,Shampoo,3,825,2475,2023-01-02,COD,Delivered
3739,C0125,Clothing,Sweater,4,1121,4484,2023-11-20,COD,Pending
3740,C0049,Clothing,Jeans,4,1908,7632,2023-10-19,COD,Delivered
3741,C0245,Clothing,Jeans,2,1125,2250,2023-07-21,COD,Pending
3742,C0430,Sports,Treadmill,1,60,60,2023-04-22,PayPal,Canceled
3743,C0655,Electronics,Headphones,3,1810,5430,2023-06-06,PayPal,Delivered
3744,C0813,Toys,Action Figure,3,951,2853,2023-11-26,COD,Delivered
3745,C0638,Beauty,Lipstick,3,1222,3666,2023-09-21,COD,Canceled
3746,C0469,Clothing,T-Shirt,3,880,2640,2023-01-19,Credit Card,Delivered
3747,C0065,Beauty,Shampoo,2,919,1838,2023-08-26,PayPal,Delivered
3748,C0114,Sports,Running Shoes,5,32,160,2023-11-13,Debit Card,Pending
3749,C0857,Sports,Yoga Mat,3,926,2778,2023-09-07,COD,Pending
3750,C0927,Toys,Dollhouse,1,185,185,2023-01-30,PayPal,Delivered
3751,C0512,Beauty,Moisturizer,3,356,1068,2023-07-02,COD,Delivered
3752,C0612,Clothing,Sweater,4,1887,7548,2023-01-04,Debit Card,Pending
3753,C0549,Toys,Puzzle,1,1394,1394,2023-11-12,Credit Card,Canceled
3754,C0017,Toys,Puzzle,5,1991,9955,2023-08-24,COD,Canceled
3755,C0648,Sports,Dumbbells,3,959,2877,2023-06-18,PayPal,Canceled
3756,C0528,Home,Microwave,2,1205,2410,2023-06-02,PayPal,Pending
3757,C0589,Clothing,Sneakers,2,1168,2336,2023-07-01,PayPal,Delivered
3758,C0248,Sports,Dumbbells,3,287,861,2023-02-24,PayPal,Canceled
3759,C0736,Home,Air Purifier,4,1284,5136,2023-01-03,Credit Card,Delivered
3760,C0148,Beauty,Shampoo,2,962,1924,2023-06-29,Credit Card,Delivered
3761,C0299,Clothing,Jeans,1,670,670,2023-04-06,COD,Pending
3762,C0440,Sports,Cycling Helmet,4,788,3152,2023-07-25,COD,Pending
3763,C0002,Home,Blender,5,1134,5670,2023-07-01,PayPal,Delivered
3764,C0630,Clothing,Sweater,5,766,3830,2023-01-05,Debit Card,Canceled
3765,C0362,Toys,Puzzle,2,60,120,2023-02-21,Debit Card,Pending
3766,C0247,Home,Blender,4,1902,7608,2023-08-09,PayPal,Pending
3767,C0585,Electronics,Tablet,2,265,530,2023-09-09,Credit Card,Pending
3768,C0427,Beauty,Perfume,5,1836,9180,2023-04-12,COD,Canceled
3769,C0192,Beauty,Moisturizer,2,998,1996,2023-02-13,COD,Delivered
3770,C0681,Sports,Running Shoes,4,395,1580,2023-09-28,PayPal,Pending
3771,C0685,Sports,Dumbbells,3,1962,5886,2023-09-21,Debit Card,Delivered
3772,C0088,Clothing,Sweater,5,1970,9850,2023-03-20,Debit Card,Pending
3773,C0537,Home,Coffee Maker,3,728,2184,2023-07-30,PayPal,Canceled
3774,C0999,Electronics,Smartwatch,4,1101,4404,2023-03-05,PayPal,Delivered
3775,C0370,Beauty,Perfume,5,1337,6685,2023-09-07,COD,Pending
3776,C0070,Electronics,Tablet,2,1086,2172,2023-01-04,COD,Pending
3777,C0977,Beauty,Perfume,2,124,248,2023-03-21,COD,Canceled
3778,C0539,Toys,Board Game,2,1594,3188,2023-12-03,COD,Pending
3779,C0558,Electronics,Smartphone,5,1481,7405,2023-05-09,PayPal,Delivered
3780,C0520,Sports,Yoga Mat,5,546,2730,2023-04-26,COD,Canceled
3781,C0806,Home,Microwave,2,1451,2902,2023-08-29,Credit Card,Pending
3782,C0520,Toys,Action Figure,2,1080,2160,2023-07-22,Debit Card,Pending
3783,C0568,Beauty,Conditioner,3,1720,5160,2023-07-11,Credit Card,Delivered
3784,C0021,Beauty,Moisturizer,5,1319,6595,2023-06-03,Credit Card,Canceled
3785,C0400,Beauty,Perfume,2,1292,2584,2023-07-06,Debit Card,Canceled
3786,C0895,Clothing,Jacket,4,1595,6380,2023-08-08,COD,Delivered
3787,C0482,Clothing,Sweater,2,411,822,2023-04-04,Debit Card,Canceled
3788,C0045,Electronics,Smartphone,5,218,1090,2023-10-02,PayPal,Pending
3789,C0651,Toys,Action Figure,2,706,1412,2023-05-18,PayPal,Pending
3790,C0397,Toys,Lego Set,3,140,420,2023-02-25,COD,Canceled
3791,C0383,Toys,Puzzle,1,811,811,2023-08-13,PayPal,Canceled
3792,C0260,Toys,Lego Set,5,1020,5100,2023-12-03,COD,Delivered
3793,C0766,Home,Vacuum Cleaner,5,1180,5900,2023-08-13,COD,Canceled
3794,C0017,Electronics,Headphones,1,1364,1364,2023-03-24,Credit Card,Pending
3795,C0366,Toys,Puzzle,2,715,1430,2023-03-13,Debit Card,Delivered
3796,C0808,Clothing,T-Shirt,3,341,1023,2023-07-01,PayPal,Pending
3797,C0070,Clothing,T-Shirt,2,845,1690,2023-08-11,Debit Card,Delivered
3798,C0354,Sports,Yoga Mat,1,1691,1691,2023-01-03,Debit Card,Pending
3799,C0247,Electronics,Smartwatch,3,42,126,2023-07-03,COD,Canceled
3800,C0751,Beauty,Lipstick,4,1825,7300,2023-12-30,Credit Card,Pending
3801,C0673,Electronics,Smartphone,4,1612,6448,2023-04-12,PayPal,Pending
3802,C0644,Beauty,Lipstick,3,50,150,2023-02-26,Debit Card,Delivered
3803,C0107,Clothing,Sneakers,4,1618,6472,2023-04-08,Debit Card,Canceled
3804,C0791,Clothing,Jeans,3,1343,4029,2023-05-26,Debit Card,Delivered
3805,C0596,Toys,Dollhouse,2,294,588,2023-01-21,PayPal,Pending
3806,C0753,Home,Microwave,2,934,1868,2023-03-10,Debit Card,Pending
3807,C0775,Home,Vacuum Cleaner,1,971,971,2023-07-22,COD,Delivered
3808,C0341,Toys,Board Game,2,60,120,2023-08-04,Credit Card,Pending
3809,C0137,Toys,Board Game,2,1023,2046,2023-06-19,Credit Card,Pending
3810,C0046,Toys,Lego Set,1,1662,1662,2023-01-17,COD,Pending
3811,C0361,Toys,Board Game,5,634,3170,2023-03-24,Debit Card,Canceled
3812,C0560,Beauty,Conditioner,5,762,3810,2023-12-08,COD,Delivered
3813,C0347,Beauty,Shampoo,3,533,1599,2023-04-12,PayPal,Pending
3814,C0834,Electronics,Headphones,5,1121,5605,2023-09-03,PayPal,Pending
3815,C0659,Beauty,Lipstick,5,751,3755,2023-12-07,Debit Card,Pending
3816,C0180,Toys,Board Game,5,528,2640,2023-05-17,PayPal,Canceled
3817,C0851,Home,Vacuum Cleaner,2,530,1060,2023-03-02,Debit Card,Pending
3818,C0798,Home,Blender,5,584,2920,2023-08-04,COD,Pending
3819,C0702,Beauty,Shampoo,2,1845,3690,2023-09-08,Debit Card,Delivered
3820,C0476,Sports,Running Shoes,2,1367,2734,2023-10-09,Debit Card,Pending
3821,C0713,Beauty,Moisturizer,1,1909,1909,2023-09-11,Debit Card,Pending
3822,C0491,Sports,Yoga Mat,3,1374,4122,2023-12-16,PayPal,Delivered
3823,C0647,Toys,Board Game,1,1047,1047,2024-01-01,PayPal,Delivered
3824,C0187,Clothing,Sneakers,4,1160,4640,2023-03-07,Debit Card,Canceled
3825,C0831,Toys,Action Figure,2,1364,2728,2023-06-16,PayPal,Delivered
3826,C0139,Home,Microwave,5,1944,9720,2023-07-24,PayPal,Canceled
3827,C0065,Beauty,Lipstick,5,1760,8800,2023-09-14,PayPal,Delivered
3828,C0734,Beauty,Shampoo,4,452,1808,2023-07-19,COD,Canceled
3829,C0795,Beauty,Shampoo,3,1709,5127,2023-03-09,COD,Delivered
3830,C0967,Home,Microwave,2,651,1302,2023-02-26,Credit Card,Canceled
3831,C0469,Clothing,T-Shirt,4,70,280,2023-02-25,Debit Card,Pending
3832,C0038,Toys,Dollhouse,4,978,3912,2023-01-11,Credit Card,Pending
3833,C0301,Home,Microwave,4,974,3896,2023-03-06,COD,Delivered
3834,C0207,Electronics,Smartwatch,2,1855,3710,2023-03-21,PayPal,Delivered
3835,C0045,Sports,Treadmill,2,509,1018,2023-06-26,Debit Card,Pending
3836,C0811,Clothing,Jeans,2,1589,3178,2023-09-14,Credit Card,Canceled
3837,C0205,Sports,Running Shoes,2,457,914,2023-01-07,COD,Canceled
3838,C0908,Toys,Board Game,1,625,625,2023-12-17,COD,Pending
3839,C0043,Clothing,Jeans,4,1232,4928,2023-05-02,Debit Card,Canceled
3840,C0324,Toys,Board Game,1,1784,1784,2023-01-27,Credit Card,Delivered
3841,C0956,Sports,Dumbbells,3,739,2217,2023-12-14,COD,Canceled
3842,C0318,Electronics,Tablet,4,663,2652,2023-06-25,COD,Canceled
3843,C0528,Electronics,Tablet,2,1486,2972,2023-08-08,PayPal,Delivered
3844,C0408,Electronics,Smartwatch,2,368,736,2023-11-02,Debit Card,Delivered
3845,C0835,Sports,Treadmill,2,831,1662,2023-01-05,PayPal,Delivered
3846,C0557,Beauty,Lipstick,1,1510,1510,2023-08-11,Debit Card,Delivered
3847,C0485,Electronics,Smartphone,2,947,1894,2023-09-03,Credit Card,Delivered
3848,C0260,Clothing,Sneakers,4,362,1448,2023-05-29,COD,Pending
3849,C0038,Sports,Yoga Mat,5,1171,5855,2023-05-25,PayPal,Canceled
3850,C0772,Electronics,Headphones,4,925,3700,2023-09-06,PayPal,Pending
3851,C0663,Clothing,Jeans,3,1867,5601,2023-02-12,Credit Card,Delivered
3852,C0196,Clothing,Sweater,4,654,2616,2023-08-08,Debit Card,Canceled
3853,C0293,Home,Air Purifier,2,1375,2750,2023-05-07,Debit Card,Canceled
3854,C0366,Toys,Lego Set,4,504,2016,2023-11-13,COD,Delivered
3855,C0883,Sports,Dumbbells,4,139,556,2023-03-20,PayPal,Delivered
3856,C0800,Beauty,Lipstick,1,696,696,2023-09-19,Debit Card,Pending
3857,C0049,Sports,Treadmill,5,235,1175,2023-04-06,Debit Card,Pending
3858,C0887,Home,Blender,4,1395,5580,2023-05-08,COD,Canceled
3859,C0672,Clothing,Jacket,3,624,1872,2023-05-24,Debit Card,Pending
3860,C0340,Home,Blender,4,1357,5428,2023-02-28,PayPal,Canceled
3861,C0280,Clothing,Sweater,5,202,1010,2023-05-15,PayPal,Pending
3862,C0128,Home,Vacuum Cleaner,5,713,3565,2023-12-25,Credit Card,Delivered
3863,C0819,Clothing,Jacket,5,295,1475,2023-05-07,Debit Card,Canceled
3864,C0377,Beauty,Conditioner,5,552,2760,2023-12-08,Credit Card,Canceled
3865,C0448,Toys,Action Figure,5,1698,8490,2023-08-08,PayPal,Delivered
3866,C0911,Clothing,Jeans,1,1280,1280,2023-04-12,Debit Card,Delivered
3867,C0410,Home,Vacuum Cleaner,5,171,855,2023-08-31,PayPal,Canceled
3868,C0762,Toys,Lego Set,1,238,238,2023-12-28,COD,Delivered
3869,C0451,Clothing,T-Shirt,4,1355,5420,2023-02-22,COD,Pending
3870,C0917,Home,Microwave,4,69,276,2023-12-25,Credit Card,Canceled
3871,C0980,Home,Vacuum Cleaner,1,831,831,2023-09-15,Debit Card,Canceled
3872,C0396,Home,Vacuum Cleaner,2,1822,3644,2023-11-09,Debit Card,Pending
3873,C0348,Beauty,Moisturizer,5,315,1575,2023-04-03,PayPal,Delivered
3874,C0998,Sports,Cycling Helmet,5,1731,8655,2023-04-07,PayPal,Pending
3875,C0192,Toys,Dollhouse,4,1865,7460,2023-10-30,Debit Card,Pending
3876,C0509,Clothing,Sneakers,1,237,237,2023-11-19,Credit Card,Canceled
3877,C0709,Toys,Lego Set,5,1082,5410,2023-11-21,Credit Card,Delivered
3878,C0510,Home,Coffee Maker,4,467,1868,2023-03-18,COD,Canceled
3879,C0377,Sports,Yoga Mat,5,1144,5720,2023-04-28,Credit Card,Delivered
3880,C0947,Toys,Board Game,1,723,723,2023-03-03,Debit Card,Delivered
3881,C0817,Home,Air Purifier,2,1964,3928,2023-03-09,COD,Delivered
3882,C0532,Electronics,Tablet,3,1304,3912,2023-07-25,PayPal,Canceled
3883,C0274,Beauty,Perfume,4,1644,6576,2023-01-20,COD,Delivered
3884,C0821,Sports,Dumbbells,4,1207,4828,2023-05-21,COD,Delivered
3885,C0085,Clothing,Sneakers,3,202,606,2023-04-09,PayPal,Pending
3886,C0745,Electronics,Headphones,3,1373,4119,2023-03-16,COD,Pending
3887,C0435,Home,Air Purifier,4,1707,6828,2023-08-07,Debit Card,Canceled
3888,C0081,Home,Air Purifier,2,1557,3114,2023-01-10,Credit Card,Pending
3889,C0441,Toys,Action Figure,4,1420,5680,2023-11-12,Debit Card,Delivered
3890,C0617,Beauty,Perfume,3,1901,5703,2023-04-13,COD,Delivered
3891,C0843,Beauty,Lipstick,5,980,4900,2023-02-16,Debit Card,Delivered
3892,C0185,Clothing,Sweater,1,1740,1740,2023-01-27,PayPal,Pending
3893,C0559,Electronics,Headphones,5,943,4715,2023-07-14,COD,Canceled
3894,C0301,Clothing,T-Shirt,2,915,1830,2023-07-28,Debit Card,Delivered
3895,C0329,Home,Coffee Maker,4,205,820,2023-09-26,PayPal,Delivered
3896,C0106,Clothing,Jacket,4,1377,5508,2023-06-06,PayPal,Pending
3897,C0082,Home,Coffee Maker,1,777,777,2023-12-25,Debit Card,Delivered
3898,C0336,Beauty,Lipstick,5,1568,7840,2023-11-21,Credit Card,Pending
3899,C0677,Beauty,Moisturizer,1,1818,1818,2023-04-29,Credit Card,Delivered
3900,C0303,Electronics,Laptop,2,1552,3104,2023-04-24,Credit Card,Canceled
3901,C0314,Beauty,Perfume,5,1062,5310,2023-06-22,Debit Card,Delivered
3902,C0457,Home,Microwave,5,252,1260,2023-08-07,COD,Pending
3903,C0618,Sports,Cycling Helmet,2,813,1626,2023-09-03,Debit Card,Canceled
3904,C0735,Clothing,Jacket,4,1216,4864,2023-02-01,PayPal,Canceled
3905,C0437,Sports,Dumbbells,4,878,3512,2023-09-19,Debit Card,Canceled
3906,C0171,Sports,Yoga Mat,3,181,543,2023-08-07,COD,Canceled
3907,C0707,Sports,Cycling Helmet,4,502,2008,2023-11-26,Credit Card,Pending
3908,C0455,Electronics,Laptop,1,1900,1900,2023-01-27,COD,Pending
3909,C0360,Sports,Running Shoes,2,698,1396,2023-06-05,Debit Card,Canceled
3910,C0458,Electronics,Headphones,4,1535,6140,2023-02-26,COD,Canceled
3911,C0044,Beauty,Perfume,5,646,3230,2023-05-18,PayPal,Pending
3912,C0745,Home,Blender,2,1468,2936,2023-07-06,Debit Card,Delivered
3913,C0891,Home,Microwave,4,1692,6768,2023-05-24,Credit Card,Pending
3914,C0934,Sports,Running Shoes,1,302,302,2023-06-29,Debit Card,Pending
3915,C0362,Clothing,Jeans,3,912,2736,2023-12-31,Debit Card,Delivered
3916,C0630,Clothing,Jacket,3,1950,5850,2023-08-03,Credit Card,Pending
3917,C0446,Clothing,T-Shirt,2,584,1168,2023-05-07,Credit Card,Delivered
3918,C0282,Clothing,Sweater,1,1893,1893,2023-06-13,PayPal,Pending
3919,C0655,Sports,Running Shoes,1,1970,1970,2023-01-25,COD,Canceled
3920,C0811,Electronics,Tablet,1,1038,1038,2023-04-04,Credit Card,Delivered
3921,C0971,Home,Blender,4,1356,5424,2023-01-21,Credit Card,Delivered
3922,C0059,Home,Vacuum Cleaner,3,127,381,2023-01-01,PayPal,Pending
3923,C0077,Clothing,Sneakers,1,1254,1254,2023-01-27,PayPal,Canceled
3924,C0688,Clothing,Jeans,5,619,3095,2023-12-05,Credit Card,Canceled
3925,C0653,Home,Blender,4,1769,7076,2023-06-14,PayPal,Delivered
3926,C0416,Toys,Action Figure,5,1142,5710,2023-04-19,PayPal,Pending
3927,C0373,Clothing,T-Shirt,5,229,1145,2023-05-27,Credit Card,Canceled
3928,C0526,Clothing,Sneakers,2,281,562,2023-08-30,Debit Card,Canceled
3929,C0821,Beauty,Moisturizer,4,1581,6324,2023-05-24,Debit Card,Canceled
3930,C0768,Home,Coffee Maker,5,785,3925,2023-11-07,Debit Card,Canceled
3931,C0696,Beauty,Lipstick,4,1251,5004,2023-02-21,Credit Card,Pending
3932,C0164,Sports,Dumbbells,1,235,235,2023-08-09,COD,Canceled
3933,C0976,Toys,Board Game,2,609,1218,2023-04-05,Debit Card,Delivered
3934,C0032,Sports,Dumbbells,3,1542,4626,2023-05-10,Credit Card,Delivered
3935,C0147,Home,Air Purifier,5,407,2035,2023-09-09,COD,Canceled
3936,C0870,Electronics,Smartwatch,2,1752,3504,2023-07-06,COD,Delivered
3937,C0623,Toys,Action Figure,2,1334,2668,2023-06-21,Credit Card,Delivered
3938,C0695,Home,Vacuum Cleaner,2,902,1804,2023-06-05,COD,Delivered
3939,C0801,Sports,Treadmill,2,470,940,2023-02-27,COD,Pending
3940,C0449,Electronics,Smartphone,1,1414,1414,2023-02-19,PayPal,Pending
3941,C0036,Toys,Action Figure,4,1370,5480,2023-12-09,Credit Card,Canceled
3942,C0130,Sports,Cycling Helmet,3,1000,3000,2023-01-07,PayPal,Canceled
3943,C0069,Electronics,Smartphone,3,666,1998,2023-12-16,COD,Delivered
3944,C0242,Electronics,Headphones,4,311,1244,2023-10-10,PayPal,Pending
3945,C0798,Toys,Puzzle,3,244,732,2023-03-08,Credit Card,Canceled
3946,C0661,Toys,Dollhouse,2,1248,2496,2023-06-19,Debit Card,Delivered
3947,C0376,Clothing,Jeans,1,1859,1859,2023-07-04,PayPal,Delivered
3948,C0371,Home,Blender,2,1873,3746,2023-07-05,PayPal,Canceled
3949,C0393,Beauty,Lipstick,2,1765,3530,2023-10-29,Credit Card,Canceled
3950,C0973,Clothing,Sweater,1,238,238,2023-09-28,Credit Card,Delivered
3951,C0581,Beauty,Lipstick,5,1413,7065,2023-11-06,Credit Card,Delivered
3952,C0034,Sports,Dumbbells,3,1532,4596,2023-07-10,PayPal,Pending
3953,C0620,Electronics,Smartwatch,1,1011,1011,2023-05-02,COD,Pending
3954,C0158,Clothing,Sweater,4,328,1312,2023-11-29,Credit Card,Delivered
3955,C0696,Clothing,Jacket,4,1225,4900,2023-05-22,Credit Card,Delivered
3956,C0461,Sports,Yoga Mat,4,823,3292,2023-04-18,PayPal,Delivered
3957,C0972,Sports,Dumbbells,5,1621,8105,2023-10-27,PayPal,Pending
3958,C0380,Home,Coffee Maker,1,456,456,2023-07-16,PayPal,Delivered
3959,C0381,Toys,Dollhouse,5,901,4505,2023-02-14,PayPal,Canceled
3960,C0455,Beauty,Perfume,4,1592,6368,2023-02-24,Debit Card,Canceled
3961,C0782,Electronics,Tablet,2,290,580,2023-03-08,Debit Card,Canceled
3962,C0079,Sports,Running Shoes,2,1407,2814,2023-11-19,COD,Pending
3963,C0588,Beauty,Shampoo,5,12,60,2023-11-05,COD,Delivered
3964,C0141,Beauty,Moisturizer,4,719,2876,2023-03-03,Credit Card,Delivered
3965,C0543,Sports,Running Shoes,4,1731,6924,2023-01-22,Debit Card,Canceled
3966,C0376,Toys,Lego Set,4,774,3096,2023-10-28,COD,Pending
3967,C0408,Clothing,Jacket,4,530,2120,2023-12-02,Credit Card,Canceled
3968,C0322,Home,Air Purifier,1,114,114,2023-04-08,COD,Canceled
3969,C0666,Electronics,Laptop,5,22,110,2023-04-09,Credit Card,Delivered
3970,C0286,Clothing,Jeans,5,1530,7650,2023-12-27,Credit Card,Delivered
3971,C0256,Sports,Yoga Mat,1,1157,1157,2023-08-17,PayPal,Canceled
3972,C0984,Beauty,Conditioner,2,1265,2530,2023-02-20,Credit Card,Pending
3973,C0117,Electronics,Laptop,5,1535,7675,2023-02-08,PayPal,Canceled
3974,C0027,Home,Air Purifier,3,1813,5439,2023-10-07,PayPal,Canceled
3975,C0754,Electronics,Laptop,5,1227,6135,2023-11-13,COD,Delivered
3976,C0191,Home,Microwave,5,828,4140,2023-06-25,Credit Card,Canceled
3977,C0512,Beauty,Shampoo,2,106,212,2023-06-04,Debit Card,Pending
3978,C0531,Clothing,Jacket,1,567,567,2023-08-31,Credit Card,Pending
3979,C0397,Electronics,Smartwatch,2,1609,3218,2023-04-14,Debit Card,Delivered
3980,C0936,Toys,Action Figure,2,569,1138,2023-10-01,PayPal,Pending
3981,C0576,Beauty,Shampoo,1,1401,1401,2023-03-20,COD,Canceled
3982,C0121,Home,Air Purifier,3,1290,3870,2023-01-23,PayPal,Canceled
3983,C0269,Electronics,Smartwatch,1,1466,1466,2023-03-07,PayPal,Pending
3984,C0794,Toys,Action Figure,2,501,1002,2023-04-09,Credit Card,Delivered
3985,C0267,Beauty,Conditioner,1,1044,1044,2023-08-03,Debit Card,Delivered
3986,C0721,Electronics,Smartphone,5,164,820,2023-10-09,Debit Card,Pending
3987,C0457,Clothing,Sweater,5,1371,6855,2023-12-31,Debit Card,Pending
3988,C0220,Clothing,Jeans,3,363,1089,2023-05-10,COD,Delivered
3989,C0627,Electronics,Smartphone,3,1794,5382,2023-10-14,PayPal,Delivered
3990,C0293,Home,Blender,1,509,509,2023-06-27,PayPal,Delivered
3991,C0711,Clothing,Sneakers,1,778,778,2023-07-07,Debit Card,Pending
3992,C0939,Electronics,Smartphone,1,1127,1127,2023-08-18,Debit Card,Pending
3993,C0503,Home,Vacuum Cleaner,4,314,1256,2023-11-19,PayPal,Canceled
3994,C0205,Electronics,Smartphone,2,491,982,2023-03-02,Debit Card,Canceled
3995,C0126,Sports,Running Shoes,2,356,712,2023-08-12,Debit Card,Delivered
3996,C0139,Home,Vacuum Cleaner,3,365,1095,2023-02-04,COD,Canceled
3997,C0874,Electronics,Smartwatch,5,1525,7625,2023-09-05,Credit Card,Delivered
3998,C0076,Clothing,Jacket,5,1815,9075,2023-08-03,Debit Card,Pending
3999,C0463,Toys,Dollhouse,5,1081,5405,2023-09-26,COD,Canceled
4000,C0177,Electronics,Headphones,5,465,2325,2023-09-15,Credit Card,Pending
4001,C0921,Beauty,Perfume,2,496,992,2023-01-12,COD,Canceled
4002,C0731,Sports,Running Shoes,4,1395,5580,2023-03-27,COD,Delivered
4003,C0456,Toys,Lego Set,5,1338,6690,2023-11-03,PayPal,Delivered
4004,C0090,Toys,Dollhouse,3,512,1536,2023-05-21,PayPal,Canceled
4005,C0830,Toys,Dollhouse,1,1239,1239,2023-12-23,Credit Card,Pending
